age,grade_level,sex,time_on_visuals,audio_replay_count,drag_and_drop_actions,puzzle_attempts,help_button_clicks,time_to_completion,preferred_instruction_type,task_skips,interaction_rate,learning_style
12,Junior Secondary School 3,Male,95.31986318,2,3,2,1,150.9101196,animation,0,31.45107796,Visual
11,Junior Secondary School 2,Male,79.26013937,1,4,1,0,179.0225418,text,0,18.10004713,Logical
6,Primary 2,Female,47.19683817,8,3,3,2,111.6377585,audio,0,25.81501282,Auditory
5,Nursery,Male,51.01415234,6,4,5,1,120.7831265,audio,1,26.46366066,Auditory
6,Primary 1,Male,66.56768773,1,3,2,0,144.5088472,text,0,13.87493828,Logical
10,Junior Secondary School 1,Female,78.93635055,1,4,3,1,165.2908819,text,1,27.18048049,Visual
11,Junior Secondary School 2,Male,52.03952954,1,2,1,0,157.0659514,text,0,24.06368361,Logical
12,Junior Secondary School 2,Male,70.59332789,0,9,5,1,158.8138317,text,0,37.79837497,Kinesthetic
10,Primary 5,Female,64.62379115,1,8,4,0,136.8059592,animation,0,49.97944898,Kinesthetic
8,Primary 3,Female,44.11111802,3,1,4,1,165.4709765,audio,1,18.68871864,Auditory
10,Junior Secondary School 1,Female,51.07699083,7,1,3,2,138.8840616,audio,0,27.50148549,Auditory
5,Nursery,Male,31.5926514,1,11,6,1,154.4982093,animation,1,49.32227119,Kinesthetic
7,Primary 3,Female,16.71963557,2,2,5,1,187.0242554,audio,1,30.72723348,Auditory
6,Primary 1,Female,85.24483524,2,4,3,1,148.3870696,animation,0,39.81083889,Visual
9,Primary 4,Male,45.02440902,3,2,3,2,118.2371859,audio,1,20.66333519,Auditory
8,Primary 3,Female,75.83968367,1,3,3,1,153.4964404,text,0,24.67732509,Visual
7,Primary 3,Male,86.37594048,2,6,3,1,150.7480617,text,0,30.00395269,Visual
9,Primary 4,Male,67.28489088,1,6,1,0,170.1628541,text,0,18.2155827,Logical
10,Primary 5,Female,43.49634258,5,1,5,1,147.8651387,audio,0,27.59122449,Auditory
7,Primary 2,Male,21.22575547,6,1,5,1,157.7206982,audio,0,25.68001439,Auditory
6,Primary 1,Female,36.9670966,4,1,5,1,155.435843,audio,1,22.03164469,Auditory
11,Junior Secondary School 1,Male,69.67209647,0,6,1,0,163.5208353,text,0,18.60635623,Logical
8,Primary 3,Female,71.81856407,1,3,4,1,123.4727576,text,0,24.25819087,Visual
5,Nursery,Female,35.27307426,4,13,6,1,131.4607271,text,0,39.88974112,Kinesthetic
8,Primary 4,Male,67.39661091,5,4,1,0,150.4887143,text,0,23.69839741,Logical
11,Junior Secondary School 1,Female,89.73104921,1,4,3,1,159.1266672,text,1,37.87505547,Visual
10,Primary 5,Female,76.97178464,3,1,2,0,147.8141597,text,0,29.49876205,Visual
10,Primary 5,Female,92.56003202,0,2,3,1,151.3615257,animation,1,32.44417757,Visual
12,Junior Secondary School 2,Female,33.48998662,2,13,4,0,113.4357573,text,1,37.07340901,Kinesthetic
11,Junior Secondary School 2,Female,48.63007325,4,8,5,1,92.9490107,animation,0,29.56670479,Kinesthetic
12,Junior Secondary School 2,Female,72.89190794,3,16,4,0,114.0664657,animation,0,41.8647431,Kinesthetic
10,Junior Secondary School 1,Male,42.67065285,2,8,1,0,183.2208989,text,0,17.59500884,Logical
7,Primary 2,Female,33.51772755,8,1,5,1,199.2058155,audio,0,19.86513104,Auditory
4,Nursery,Male,32.83988272,6,2,5,1,191.9841712,audio,0,31.02739878,Auditory
12,Junior Secondary School 3,Male,80.5866945,6,7,4,1,133.7551186,animation,1,47.55675381,Kinesthetic
5,Nursery,Female,56.91311662,9,2,3,2,144.8968671,audio,1,29.60394611,Auditory
5,Nursery,Female,97.10716409,2,2,3,1,157.1634086,text,1,35.24017893,Visual
6,Primary 2,Male,72.06922605,3,11,6,0,96.21516338,text,0,46.46439404,Kinesthetic
10,Primary 5,Male,70.60436393,1,1,2,0,185.1472535,animation,0,27.78543772,Visual
9,Primary 4,Female,47.30615195,2,10,5,1,111.8765937,animation,0,45.04423046,Kinesthetic
9,Primary 5,Male,10.89686557,3,6,3,1,152.2567619,audio,1,33.04107678,Auditory
12,Junior Secondary School 3,Female,38.86281714,4,1,3,2,175.9318652,audio,0,17.07055704,Auditory
12,Junior Secondary School 2,Male,74.23704763,1,6,1,0,160.9418296,text,0,15.63838124,Logical
10,Primary 5,Female,49.80358828,2,1,3,2,154.6489122,audio,0,24.36929766,Auditory
5,Nursery,Male,38.83679171,6,3,5,1,140.2804941,audio,1,23.2785119,Auditory
4,Nursery,Female,84.33227796,1,1,4,0,171.2418987,animation,1,33.19634616,Visual
6,Primary 2,Male,64.25747215,1,13,6,1,144.8183483,text,1,40.86013436,Kinesthetic
5,Primary 1,Male,61.44452779,2,4,2,0,147.1727445,text,0,19.06996884,Logical
8,Primary 3,Female,35.65699861,2,11,4,1,164.0403789,animation,1,40.03430763,Kinesthetic
12,Junior Secondary School 3,Female,67.59190442,1,3,2,0,157.2530591,text,0,21.79356461,Logical
8,Primary 3,Male,92.92574544,0,8,7,1,156.9589499,text,1,48.55953624,Kinesthetic
12,Junior Secondary School 3,Female,76.68932445,2,1,2,0,175.2267737,animation,0,27.32704116,Visual
6,Primary 2,Female,60.59434759,1,4,2,0,182.7907849,text,0,19.20297195,Logical
7,Primary 2,Female,63.90020956,0,2,2,0,113.6543937,text,0,23.7712693,Logical
7,Primary 3,Female,34.60332837,6,9,4,1,121.9436563,text,1,50.84435449,Kinesthetic
7,Primary 3,Male,40.12578251,2,3,1,0,130.8342398,text,0,24.71367818,Logical
7,Primary 3,Male,39.48849927,7,1,5,2,156.9852364,audio,0,22.08792438,Auditory
6,Primary 2,Male,26.87602943,5,3,3,2,164.6004197,audio,0,24.07188226,Auditory
11,Junior Secondary School 2,Male,55.24899914,1,6,4,0,161.0891163,animation,1,41.56006256,Kinesthetic
5,Primary 1,Male,83.30011128,1,4,3,1,122.1439961,text,0,29.26190405,Visual
7,Primary 2,Female,41.56790346,1,9,1,0,161.3110212,text,0,20.61851336,Logical
8,Primary 3,Male,69.4673866,1,3,2,0,150.7823669,text,0,18.55795431,Logical
11,Junior Secondary School 2,Male,87.98228126,0,6,3,0,133.5128069,animation,0,24.81045267,Visual
6,Primary 1,Female,54.55113367,2,2,2,0,173.4617379,text,0,20.70160448,Logical
7,Primary 3,Female,23.55618267,9,2,5,1,102.6121181,audio,1,24.67046713,Auditory
12,Junior Secondary School 3,Female,39.00734424,1,11,4,1,157.3397969,animation,1,42.7908507,Kinesthetic
7,Primary 3,Female,69.44117475,0,0,4,0,154.199114,animation,0,21.02192431,Visual
8,Primary 3,Female,63.69537517,0,3,1,0,175.9805577,text,0,16.08633066,Logical
11,Junior Secondary School 2,Female,36.87562528,4,1,3,1,221.842952,audio,1,27.1968371,Auditory
4,Nursery,Female,63.2815925,0,2,2,0,198.860949,text,0,17.83456564,Logical
12,Junior Secondary School 3,Female,89.74299345,0,2,2,0,154.6205408,animation,1,29.19984705,Visual
6,Primary 2,Male,34.0432225,4,1,3,2,207.3158541,audio,0,25.23006263,Auditory
10,Junior Secondary School 1,Female,52.78743921,0,3,3,1,129.9501982,animation,0,28.47142668,Visual
12,Junior Secondary School 3,Female,45.91602787,6,1,4,1,137.5433791,audio,1,25.83764424,Auditory
11,Junior Secondary School 1,Male,31.97753155,3,0,5,2,175.3988399,audio,0,24.1926833,Auditory
8,Primary 4,Male,78.07114531,0,2,4,0,146.0542606,animation,0,30.46442275,Visual
12,Junior Secondary School 3,Female,55.73032971,5,3,3,2,156.049405,audio,1,31.42734419,Auditory
12,Junior Secondary School 3,Female,42.80760294,1,14,7,1,149.7090944,animation,1,39.75270155,Kinesthetic
4,Nursery,Female,54.30613573,1,13,4,1,106.0605798,animation,0,36.60648442,Kinesthetic
9,Primary 4,Female,51.74815102,2,9,7,1,154.8220547,text,0,40.34657551,Kinesthetic
4,Nursery,Male,23.74372479,5,2,4,2,142.7129206,audio,0,24.42395373,Auditory
9,Primary 4,Male,43.03942023,7,0,5,2,149.3805081,audio,0,33.0691963,Auditory
9,Primary 4,Male,44.45851228,4,3,5,1,199.6047278,audio,0,25.39415662,Auditory
12,Junior Secondary School 3,Female,65.0293157,3,6,2,0,164.0509762,animation,1,24.99051576,Visual
9,Primary 4,Male,63.9640119,2,0,5,2,169.2625122,audio,0,25.68907565,Auditory
9,Primary 5,Female,30.08078184,8,2,5,2,187.7366978,audio,0,27.32150988,Auditory
11,Junior Secondary School 2,Male,54.41207997,0,3,1,0,106.5341976,text,0,18.56347042,Logical
5,Primary 1,Male,58.33843719,3,3,3,1,164.2717271,audio,1,21.99875979,Auditory
10,Primary 5,Female,39.44951918,4,16,7,1,111.5018672,text,1,35.89652899,Kinesthetic
5,Primary 1,Male,41.9521551,5,1,3,1,213.4070395,audio,0,19.91694467,Auditory
6,Primary 2,Female,66.81590195,4,3,2,0,157.0022618,text,0,19.23667163,Logical
9,Primary 4,Male,103.9856546,1,4,3,1,151.4528101,animation,0,27.58074186,Visual
12,Junior Secondary School 3,Male,36.47316694,2,7,5,1,119.015194,text,0,47.43090809,Kinesthetic
10,Primary 5,Male,38.31994614,1,4,4,1,153.8482371,audio,1,29.75601186,Auditory
9,Primary 5,Male,77.66233649,2,12,6,1,141.3716476,animation,1,37.52188913,Kinesthetic
5,Primary 1,Female,82.14376459,2,4,2,1,141.4659161,animation,1,27.79359234,Visual
5,Nursery,Female,86.43844094,2,5,3,0,140.8180064,text,1,34.03987598,Visual
10,Primary 5,Female,72.83907296,1,2,3,0,157.6318635,text,0,28.78259181,Visual
10,Junior Secondary School 1,Female,65.16142635,0,3,4,0,167.0435142,animation,1,34.22655165,Visual
6,Primary 2,Female,62.54883875,1,4,1,0,167.9216929,text,0,13.49820423,Logical
9,Primary 4,Male,93.70682406,2,2,3,1,143.7743314,animation,1,17.80476705,Visual
7,Primary 2,Female,42.96219515,6,0,4,1,118.1304317,audio,1,25.10538463,Auditory
12,Junior Secondary School 2,Male,46.70553773,6,2,4,2,153.7412787,audio,1,29.52244824,Auditory
4,Nursery,Female,29.31571902,6,0,4,1,159.5602089,audio,1,25.47106628,Auditory
12,Junior Secondary School 2,Male,36.5167432,1,3,1,0,233.9457806,text,0,14.65375409,Logical
12,Junior Secondary School 3,Male,59.44035525,3,5,1,0,217.9439246,text,0,17.1606721,Logical
9,Primary 4,Male,33.20437559,3,8,7,0,161.7847447,text,0,36.51447318,Kinesthetic
6,Primary 2,Male,72.10343173,0,1,2,0,172.427463,animation,0,32.84071518,Visual
4,Nursery,Female,48.39759383,0,9,6,0,132.5235352,text,1,28.61403881,Kinesthetic
10,Junior Secondary School 1,Male,42.85805978,3,7,4,1,164.3313467,text,0,35.70971321,Kinesthetic
7,Primary 3,Male,53.83559313,1,9,4,1,125.3372123,animation,1,46.58618722,Kinesthetic
9,Primary 4,Female,91.76928617,0,2,4,0,131.8768602,animation,1,29.16969094,Visual
6,Primary 2,Male,22.98544531,1,13,6,1,108.4009275,animation,1,41.62323982,Kinesthetic
12,Junior Secondary School 2,Female,51.28265698,2,6,5,2,153.7945413,audio,0,19.93261704,Auditory
11,Junior Secondary School 2,Male,22.75498324,2,3,5,2,164.562741,audio,1,30.79325478,Auditory
12,Junior Secondary School 2,Male,73.90568147,0,2,2,0,163.9967981,text,0,23.94690156,Logical
12,Junior Secondary School 2,Female,66.16371069,3,4,1,0,202.1617811,text,0,20.08008831,Logical
12,Junior Secondary School 3,Male,58.30293929,2,13,6,0,127.396755,text,0,37.46518479,Kinesthetic
7,Primary 3,Female,54.20189584,1,2,1,0,198.9555588,text,0,26.40271252,Logical
4,Nursery,Male,38.17266814,5,12,5,1,156.8456954,animation,1,40.41100932,Kinesthetic
12,Junior Secondary School 2,Male,68.86678019,1,5,1,0,166.9902092,text,0,22.33466695,Logical
7,Primary 2,Female,25.62145789,7,5,5,1,190.2520683,audio,1,22.32261315,Auditory
12,Junior Secondary School 2,Male,47.65184607,4,0,4,1,192.0360931,audio,1,11.34865247,Auditory
7,Primary 3,Male,31.63837353,2,8,7,1,132.9788542,animation,1,32.84679668,Kinesthetic
8,Primary 4,Female,70.35634727,0,3,2,0,152.2125905,text,0,20.72071077,Logical
7,Primary 2,Female,24.67729875,7,0,5,2,158.0638641,audio,1,19.68812372,Auditory
11,Junior Secondary School 2,Female,47.45394759,0,4,2,0,211.3225161,text,0,23.48392384,Logical
6,Primary 1,Female,34.88744471,5,1,4,1,162.9304622,audio,0,21.83071337,Auditory
10,Junior Secondary School 1,Male,40.75351709,1,3,1,0,224.0892168,text,0,25.19516132,Logical
9,Primary 5,Female,60.95409685,2,5,2,0,232.2564905,text,0,23.50045328,Logical
8,Primary 3,Female,59.27056892,1,6,7,0,115.347558,text,1,43.12031867,Kinesthetic
12,Junior Secondary School 3,Female,43.15232416,1,12,5,1,128.4928264,text,1,39.44702858,Kinesthetic
4,Nursery,Female,29.42132337,6,1,3,2,86.242409,audio,0,23.53185603,Auditory
12,Junior Secondary School 3,Female,30.44105054,6,1,4,2,179.6492001,audio,0,28.73971161,Auditory
9,Primary 5,Male,77.03811408,0,1,1,0,164.6949904,text,0,16.52649023,Logical
12,Junior Secondary School 2,Female,67.87225679,0,3,2,0,152.8414493,text,0,13.68186843,Logical
11,Junior Secondary School 2,Female,40.0175938,3,13,7,1,137.7500285,animation,0,38.61477813,Kinesthetic
11,Junior Secondary School 1,Female,43.21452138,3,2,2,0,216.2807919,text,0,20.18874833,Logical
6,Primary 1,Female,46.02406994,1,10,4,1,164.6937008,text,0,27.3319306,Kinesthetic
8,Primary 3,Female,92.7766744,2,2,2,0,158.4327502,animation,0,34.6893277,Visual
6,Primary 2,Female,47.38974579,8,4,3,1,174.1483295,audio,1,21.50792197,Auditory
5,Primary 1,Male,61.43804826,1,3,3,1,124.1114687,animation,0,31.47449816,Visual
12,Junior Secondary School 3,Female,45.33833246,7,2,4,2,167.6972538,audio,0,30.21446052,Auditory
6,Primary 2,Male,31.4703764,4,8,6,0,176.8906556,animation,1,44.13761427,Kinesthetic
11,Junior Secondary School 1,Male,34.66204049,3,1,5,2,174.6279101,audio,0,27.03840286,Auditory
7,Primary 2,Male,59.74907943,7,1,5,2,145.3030389,audio,0,20.24179759,Auditory
7,Primary 2,Male,100.8997385,1,1,3,0,122.1273782,animation,0,28.56918285,Visual
12,Junior Secondary School 2,Female,39.05509387,1,3,6,0,78.9729616,animation,0,32.14473962,Kinesthetic
9,Primary 5,Male,31.21845133,2,8,6,0,142.8688874,text,1,27.82735912,Kinesthetic
12,Junior Secondary School 3,Female,55.76987393,3,12,7,0,148.6789541,animation,0,27.94589876,Kinesthetic
6,Primary 2,Male,13.22164632,8,1,4,1,160.1708714,audio,0,23.18129316,Auditory
7,Primary 3,Male,73.73720962,1,6,1,0,116.8809466,text,0,24.50997229,Logical
8,Primary 3,Male,41.99420569,3,1,1,0,181.1683175,text,0,22.84223319,Logical
11,Junior Secondary School 1,Male,68.39484062,3,10,5,1,88.50086111,text,1,31.22308091,Kinesthetic
8,Primary 3,Male,75.95442831,1,12,5,1,190.0756135,animation,1,37.43193836,Kinesthetic
11,Junior Secondary School 2,Male,79.52574933,1,1,3,1,116.8032587,animation,1,30.42879593,Visual
6,Primary 2,Female,38.65397762,3,8,6,0,144.4886298,text,0,40.88259564,Kinesthetic
7,Primary 3,Female,88.3963649,0,3,2,0,128.6303732,text,0,34.23709212,Visual
11,Junior Secondary School 2,Female,45.46020518,3,1,4,1,155.0368752,audio,1,30.70415022,Auditory
6,Primary 1,Male,92.87830969,1,3,3,0,126.8699218,animation,0,27.58120464,Visual
4,Nursery,Female,54.91810433,9,1,5,1,99.2884348,audio,0,19.75267023,Auditory
6,Primary 2,Male,91.53671745,1,8,7,1,187.0649013,text,1,33.4346544,Kinesthetic
11,Junior Secondary School 2,Female,72.07005587,0,2,1,0,159.1633556,text,0,19.28609417,Logical
4,Nursery,Female,82.5369946,1,3,4,1,170.9782167,text,1,34.74205899,Visual
6,Primary 1,Female,27.40621089,4,9,7,0,163.7414447,text,0,42.9796925,Kinesthetic
4,Nursery,Female,77.17332079,1,9,5,0,125.6622039,text,0,32.42441321,Kinesthetic
12,Junior Secondary School 2,Male,85.34740502,2,4,2,0,139.8506291,text,0,35.77478532,Visual
12,Junior Secondary School 2,Male,20.46114071,4,14,6,1,115.1119938,text,1,36.25300117,Kinesthetic
5,Nursery,Female,67.86192062,5,17,5,0,136.9638945,animation,1,38.43510487,Kinesthetic
12,Junior Secondary School 3,Female,41.53810665,1,18,7,0,117.8640831,text,0,41.29934527,Kinesthetic
12,Junior Secondary School 3,Male,30.36150045,1,10,4,0,146.5323097,text,1,39.06024507,Kinesthetic
8,Primary 3,Male,77.75120108,1,9,2,0,209.6155379,animation,1,35.91532689,Visual
8,Primary 3,Male,60.00150055,1,3,3,0,109.7146819,animation,0,29.10198121,Visual
5,Nursery,Male,69.30221567,1,6,4,0,148.1056232,animation,0,30.96965568,Visual
11,Junior Secondary School 1,Male,25.63969348,8,3,5,1,146.2884109,audio,0,18.16820699,Auditory
5,Nursery,Female,44.8396232,1,8,6,1,131.4614623,animation,0,47.89812341,Kinesthetic
6,Primary 2,Female,45.26193556,1,3,2,0,137.3070408,text,0,16.94195857,Logical
8,Primary 3,Female,44.65895225,0,5,1,0,201.6473612,text,0,24.63244473,Logical
10,Primary 5,Female,83.4198694,0,2,3,0,145.7847822,animation,0,15.32854961,Visual
8,Primary 3,Male,95.18908942,0,2,2,0,134.8645784,text,0,35.82486889,Visual
11,Junior Secondary School 2,Male,49.66558399,3,10,5,0,133.328143,text,0,45.63136559,Kinesthetic
5,Primary 1,Female,62.84045437,1,4,2,0,225.6877229,text,0,24.22987345,Logical
10,Junior Secondary School 1,Male,34.28634841,7,1,3,1,148.5365131,audio,1,29.28542252,Auditory
4,Nursery,Male,51.74554237,1,6,2,0,204.329147,text,0,18.09626822,Logical
12,Junior Secondary School 3,Male,81.30130757,1,1,2,1,175.2292206,animation,0,33.94678858,Visual
10,Junior Secondary School 1,Female,47.26973303,5,0,5,2,183.4424196,audio,0,24.761693,Auditory
5,Nursery,Male,38.08714549,3,4,4,1,201.6979795,audio,1,19.2758485,Auditory
7,Primary 2,Male,56.06708459,3,8,4,0,145.915936,text,1,37.36851708,Kinesthetic
12,Junior Secondary School 3,Male,63.02360015,0,12,5,1,128.9923134,text,1,42.917439,Kinesthetic
12,Junior Secondary School 2,Male,80.86121879,0,1,3,0,135.2869133,animation,0,37.69836543,Visual
8,Primary 4,Male,50.54004266,7,2,5,2,186.0965207,audio,1,31.67568651,Auditory
4,Nursery,Male,89.02203064,0,0,4,1,172.0425142,animation,0,25.81416429,Visual
11,Junior Secondary School 1,Female,68.6769872,0,4,2,0,160.4950278,text,0,25.07525068,Logical
12,Junior Secondary School 3,Male,84.33419099,0,1,3,0,185.0581918,animation,1,31.08058415,Visual
6,Primary 2,Female,30.72153789,1,3,3,1,141.7401748,audio,1,25.00917421,Auditory
10,Junior Secondary School 1,Male,44.32515366,3,12,7,0,192.5872683,animation,0,42.64156824,Kinesthetic
10,Junior Secondary School 1,Male,28.19196918,5,2,3,2,161.6751933,audio,1,25.40171576,Auditory
11,Junior Secondary School 2,Male,93.22412669,1,1,4,1,156.3692155,animation,0,17.29329009,Visual
10,Primary 5,Female,33.76675282,6,1,5,1,166.0291494,audio,0,31.56288036,Auditory
6,Primary 2,Female,32.99384597,4,14,7,1,112.8241388,text,1,27.40363339,Kinesthetic
10,Junior Secondary School 1,Male,86.21857274,1,5,2,0,169.0014904,text,1,30.44565861,Visual
6,Primary 2,Female,54.22419082,1,9,7,1,151.4292077,animation,1,31.72584605,Kinesthetic
9,Primary 4,Male,85.39798843,0,0,2,0,176.3916408,text,0,29.90997748,Visual
11,Junior Secondary School 1,Female,45.9138825,0,8,1,0,173.4702148,text,0,17.09555223,Logical
4,Nursery,Male,60.21743783,0,10,7,0,124.1488253,animation,1,46.96569037,Kinesthetic
4,Nursery,Female,43.02041416,3,2,4,1,189.9064882,audio,1,21.9045875,Auditory
9,Primary 4,Male,58.93782801,1,15,6,0,109.8657602,animation,1,36.54392782,Kinesthetic
6,Primary 2,Female,31.53864616,3,0,5,1,163.4873679,audio,0,21.93179523,Auditory
12,Junior Secondary School 2,Male,39.609449,1,10,5,0,142.7199356,text,1,42.47977236,Kinesthetic
7,Primary 2,Male,42.01799947,5,6,4,0,121.2490168,animation,1,40.93415993,Kinesthetic
7,Primary 3,Male,93.37417509,0,3,3,1,158.1651541,text,1,29.73450927,Visual
11,Junior Secondary School 2,Female,84.81386646,5,0,2,1,141.3075285,animation,0,36.23141222,Visual
11,Junior Secondary School 1,Male,111.4010919,1,1,4,1,146.6809904,animation,0,29.84853757,Visual
8,Primary 4,Male,49.96215943,1,1,2,0,161.0123041,text,0,19.72084812,Logical
12,Junior Secondary School 2,Female,44.96659092,4,3,3,2,168.4431533,audio,0,26.3146093,Auditory
8,Primary 3,Female,12.24780859,3,12,7,1,122.3904389,text,1,52.01023884,Kinesthetic
7,Primary 2,Female,61.25821252,3,2,2,0,216.5204957,text,0,16.12016017,Logical
5,Primary 1,Female,71.08588806,2,1,2,0,202.2724037,text,0,21.59704161,Logical
9,Primary 4,Female,49.12895795,0,13,4,0,155.5248118,animation,1,40.15880876,Kinesthetic
5,Nursery,Female,37.85132463,1,8,7,1,92.03555831,text,0,42.46536746,Kinesthetic
4,Nursery,Female,25.16633852,4,0,3,1,110.7127447,audio,1,31.57757646,Auditory
7,Primary 3,Female,54.04992045,1,6,4,1,141.7832054,animation,1,33.55481098,Kinesthetic
12,Junior Secondary School 3,Female,86.58349478,0,5,1,0,156.5769693,text,0,21.98779398,Logical
7,Primary 2,Female,68.45365229,2,3,2,0,207.5043034,text,0,20.02244456,Logical
11,Junior Secondary School 1,Female,24.8303678,3,7,4,1,182.8581769,audio,0,24.259318,Auditory
12,Junior Secondary School 2,Female,56.55984106,0,13,4,1,135.7376974,animation,1,40.61092607,Kinesthetic
10,Primary 5,Female,76.77012684,0,3,2,0,190.9045901,text,0,19.0999851,Logical
5,Nursery,Female,26.51798307,7,2,5,1,224.495302,audio,1,22.41484717,Auditory
7,Primary 3,Male,89.04762433,0,4,4,1,158.7851898,animation,1,29.43079342,Visual
9,Primary 5,Male,41.12893537,4,6,5,2,143.0873844,audio,1,19.31247361,Auditory
5,Nursery,Female,48.2612272,0,3,2,0,170.314095,text,0,19.52159661,Logical
11,Junior Secondary School 2,Female,46.81417015,2,2,1,0,187.711583,text,0,21.9396222,Logical
12,Junior Secondary School 2,Male,80.3744666,2,3,2,0,181.1087999,animation,1,20.28489143,Visual
6,Primary 2,Male,83.93220437,0,3,2,1,133.0223371,animation,0,33.78774548,Visual
