age,time_on_visuals,audio_replay_count,drag_and_drop_actions,puzzle_attempts,help_button_clicks,time_to_completion,task_skips,interaction_rate,grade_level_Junior Secondary School 2,grade_level_Junior Secondary School 3,grade_level_Nursery,grade_level_Primary 1,grade_level_Primary 2,grade_level_Primary 3,grade_level_Primary 4,grade_level_Primary 5,sex_Male,preferred_instruction_type_audio,preferred_instruction_type_text,learning_style_Kinesthetic,learning_style_Logical,learning_style_Visual
12,94.01416812,1,2,3,0,137.9458796,1,28.3710634,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12,57.30391433,0,4,1,0,155.8171218,0,18.88305069,False,True,False,False,False,False,False,False,True,False,True,False,True,False
8,46.02267423,5,2,4,1,145.6979839,0,22.64312362,False,False,False,False,False,False,True,False,True,True,False,False,False,False
12,35.37418756,2,10,7,0,97.43501869,1,42.70473657,False,True,False,False,False,False,False,False,False,False,True,True,False,False
10,83.34041865,2,7,2,1,149.0548256,1,34.5241235,False,False,False,False,False,False,False,False,True,False,False,False,False,True
5,57.8249614,2,2,2,0,205.8372291,0,18.5931161,False,False,False,True,False,False,False,False,True,False,True,False,True,False
5,35.99424814,4,10,5,0,124.5554035,1,42.49238615,False,False,True,False,False,False,False,False,True,False,True,True,False,False
5,93.61530197,1,3,4,1,141.0070853,0,28.12752969,False,False,True,False,False,False,False,False,True,False,False,False,False,True
12,50.29716535,4,4,3,1,159.2476871,0,22.82951405,False,True,False,False,False,False,False,False,False,True,False,False,False,False
11,79.89326277,0,3,2,1,159.7672143,0,30.13550659,True,False,False,False,False,False,False,False,True,False,True,False,False,True
4,46.53929143,6,3,5,2,131.9242086,0,30.40961734,False,False,True,False,False,False,False,False,True,True,False,False,False,False
6,51.139211,2,1,2,0,200.123587,0,24.24625161,False,False,False,True,False,False,False,False,True,False,True,False,True,False
12,52.60606503,2,5,2,0,148.353233,0,26.97118599,False,True,False,False,False,False,False,False,True,False,True,False,True,False
12,85.86301229,1,2,3,0,169.1272949,1,26.25390897,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12,35.20226596,6,1,5,1,133.6602304,1,26.23457244,False,True,False,False,False,False,False,False,True,True,False,False,False,False
10,26.36736971,0,9,7,0,120.4820972,0,42.14092076,False,False,False,False,False,False,False,True,True,False,True,True,False,False
8,75.38612253,1,10,3,0,160.5664524,0,27.79758259,False,False,False,False,False,False,True,False,False,False,True,False,False,True
10,30.42552155,1,5,4,0,149.1607917,0,39.55751772,False,False,False,False,False,False,False,True,True,False,True,True,False,False
4,72.15723919,0,2,1,0,189.1472487,0,22.07703664,False,False,True,False,False,False,False,False,True,False,True,False,True,False
11,59.92325135,3,2,3,2,163.8713696,1,27.07310319,True,False,False,False,False,False,False,False,True,True,False,False,False,False
4,51.41232758,0,3,2,0,166.1929099,0,25.7554033,False,False,True,False,False,False,False,False,True,False,True,False,True,False
5,25.09694315,3,2,4,2,162.5619335,0,29.84542573,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10,59.92793985,0,6,2,0,163.7994577,0,21.84823662,False,False,False,False,False,False,False,True,False,False,True,False,True,False
8,42.98274025,1,12,4,0,88.0297491,0,31.37109427,False,False,False,False,False,False,True,False,False,False,True,True,False,False
8,88.06444763,1,1,3,1,101.5623571,1,25.36311163,False,False,False,False,False,True,False,False,True,False,False,False,False,True
6,52.66807175,1,4,2,0,187.0890835,0,18.92377228,False,False,False,False,True,False,False,False,False,False,True,False,True,False
4,47.02042314,2,9,6,1,164.6443105,0,38.34881894,False,False,True,False,False,False,False,False,True,False,True,True,False,False
12,48.52733157,2,3,2,0,206.5232032,0,16.88574318,False,True,False,False,False,False,False,False,True,False,True,False,True,False
8,67.41910092,1,13,6,1,123.4380196,1,41.01020732,False,False,False,False,False,True,False,False,False,False,True,True,False,False
9,33.06673989,1,5,4,0,123.888741,0,39.7179727,False,False,False,False,False,False,False,True,False,False,False,True,False,False
10,28.87046325,2,0,4,2,208.9806659,0,27.68057109,False,False,False,False,False,False,False,True,True,True,False,False,False,False
5,84.70791992,0,2,3,1,135.8153411,1,17.72750686,False,False,False,True,False,False,False,False,True,False,False,False,False,True
5,53.85528684,1,1,1,0,174.0099802,0,16.62450645,False,False,True,False,False,False,False,False,False,False,True,False,True,False
8,82.01855359,0,3,2,1,176.7501734,1,25.00421596,False,False,False,False,False,True,False,False,False,False,False,False,False,True
9,92.31340815,1,5,3,0,175.3261963,0,30.02283777,False,False,False,False,False,False,False,True,False,False,True,False,False,True
6,46.2636725,1,8,5,1,136.3291487,0,36.70166963,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5,47.36091972,2,7,7,1,146.4588744,1,43.45956708,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6,32.53017913,6,4,5,2,168.5891517,0,22.15174722,False,False,False,True,False,False,False,False,False,True,False,False,False,False
12,58.06805659,2,4,2,0,157.8748306,0,19.56574322,True,False,False,False,False,False,False,False,True,False,True,False,True,False
9,36.03850668,0,7,2,0,169.0075753,0,21.03292949,False,False,False,False,False,False,False,True,False,False,True,False,True,False
11,65.29301752,0,12,5,1,197.6625179,1,41.20555022,False,False,False,False,False,False,False,False,True,False,True,True,False,False
9,84.59196266,0,2,4,1,141.3198905,0,30.05018221,False,False,False,False,False,False,False,True,True,False,True,False,False,True
8,65.23604586,1,3,1,0,219.5039372,0,22.52129449,False,False,False,False,False,True,False,False,False,False,True,False,True,False
9,45.72799629,1,1,4,2,160.953194,1,32.32869257,False,False,False,False,False,False,True,False,True,True,False,False,False,False
7,39.17233934,5,0,5,1,176.895432,0,21.56097311,False,False,False,False,True,False,False,False,True,True,False,False,False,False
10,50.49782307,5,1,3,1,200.2813793,1,23.5009646,False,False,False,False,False,False,False,False,True,True,False,False,False,False
6,33.99589411,3,2,3,2,178.1513783,0,23.55605098,False,False,False,False,True,False,False,False,True,True,False,False,False,False
12,77.99069795,0,2,4,1,148.4241371,0,26.51311017,True,False,False,False,False,False,False,False,True,False,False,False,False,True
7,41.48122052,2,6,4,1,143.3636022,0,42.7450691,False,False,False,False,False,True,False,False,False,False,True,True,False,False
11,65.85937145,1,2,3,1,159.238442,0,31.53217226,False,False,False,False,False,False,False,False,False,False,True,False,False,True
9,47.44597343,6,0,3,2,143.593527,1,24.90440303,False,False,False,False,False,False,False,True,True,True,False,False,False,False
5,34.90353261,4,3,5,2,164.76209,1,20.87295751,False,False,False,True,False,False,False,False,True,True,False,False,False,False
6,40.34514854,2,7,7,1,106.8857337,1,28.11371694,False,False,False,False,True,False,False,False,True,False,True,True,False,False
10,25.57045445,2,9,5,1,108.1982778,1,37.65432918,False,False,False,False,False,False,False,False,True,False,True,True,False,False
12,31.15834068,4,0,5,1,141.4828005,0,26.4539245,False,True,False,False,False,False,False,False,True,True,False,False,False,False
10,90.42474196,1,3,2,1,168.9013405,1,33.88764331,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8,96.66884998,2,4,3,0,155.195242,1,28.7067034,False,False,False,False,False,True,False,False,True,False,False,False,False,True
11,44.92776968,1,11,7,1,135.246077,0,42.34817897,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8,86.79942616,1,2,2,0,153.4821906,0,31.00062032,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,16.92275314,5,1,4,1,150.1443605,0,31.19339446,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10,69.18657128,2,2,3,0,126.3373565,1,28.89211286,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7,65.90583122,0,14,6,1,97.26262776,0,42.72830433,False,False,False,False,False,True,False,False,False,False,False,True,False,False
9,76.4026077,1,1,3,1,171.517827,1,25.56655835,False,False,False,False,False,False,False,True,True,False,True,False,False,True
6,37.32688924,4,11,5,1,119.5354075,1,36.61688658,False,False,False,False,True,False,False,False,False,False,False,True,False,False
12,28.71401899,1,4,5,1,180.4992852,1,24.77499279,False,True,False,False,False,False,False,False,True,True,False,False,False,False
8,63.44220912,0,5,1,0,219.4999555,0,19.67790053,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7,58.58741074,3,9,2,0,147.9903243,0,16.27376244,False,False,False,False,False,True,False,False,True,False,True,False,True,False
12,59.96611804,1,0,2,0,176.9087825,0,18.52972259,False,True,False,False,False,False,False,False,True,False,True,False,True,False
9,49.05113186,1,4,2,0,211.7796371,0,11.97610236,False,False,False,False,False,False,False,True,True,False,True,False,True,False
5,76.85957177,1,12,4,1,123.0017911,0,39.36393294,False,False,True,False,False,False,False,False,False,False,False,True,False,False
12,45.66774807,1,5,2,0,202.7982575,0,17.42839596,False,True,False,False,False,False,False,False,False,False,True,False,True,False
9,78.3860139,1,2,4,0,180.1681681,0,24.42936819,False,False,False,False,False,False,False,True,True,False,False,False,False,True
11,64.177854,0,8,1,0,162.3281113,0,20.75997535,False,False,False,False,False,False,False,False,True,False,True,False,True,False
11,45.97506487,2,0,3,1,135.6778735,0,23.53510357,False,False,False,False,False,False,False,False,True,True,False,False,False,False
6,49.00617122,7,1,3,2,177.433142,0,31.83058362,False,False,False,False,True,False,False,False,True,True,False,False,False,False
11,55.68119467,1,5,1,0,200.2672529,0,17.63291737,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6,61.99820322,0,1,4,1,149.948238,0,27.75133602,False,False,False,False,True,False,False,False,True,False,False,False,False,True
10,68.33648443,2,12,5,0,97.30318536,1,37.84955175,False,False,False,False,False,False,False,True,False,False,True,True,False,False
8,74.07713043,0,5,2,0,155.5754827,0,21.63264646,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4,18.98982515,0,12,4,1,152.6571557,0,33.38221316,False,False,True,False,False,False,False,False,False,False,True,True,False,False
10,77.82392057,2,5,2,0,139.4983724,1,28.45673172,False,False,False,False,False,False,False,True,False,False,True,False,False,True
5,59.68493553,1,15,4,0,135.6588629,0,36.72517956,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5,35.99234446,7,2,5,1,181.5276515,1,24.88037195,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10,93.55320324,0,1,2,0,154.4393595,1,22.5066529,False,False,False,False,False,False,False,True,True,False,True,False,False,True
11,100.0025699,3,3,2,0,140.4929047,1,31.79560607,True,False,False,False,False,False,False,False,True,False,True,False,False,True
5,35.33728588,4,5,5,2,78.02179553,0,24.99607492,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8,83.73868259,2,16,7,1,113.0984229,1,29.92284616,False,False,False,False,False,False,True,False,True,False,False,True,False,False
12,71.26464514,3,2,2,1,160.3938987,0,25.76196802,False,True,False,False,False,False,False,False,False,False,True,False,False,True
5,41.97023361,6,6,5,1,128.283023,1,27.25750869,False,False,True,False,False,False,False,False,True,True,False,False,False,False
12,48.07381669,0,5,1,0,214.2240093,0,20.02433916,False,True,False,False,False,False,False,False,True,False,True,False,True,False
11,47.6301558,1,8,2,0,203.4078842,0,18.72349887,False,False,False,False,False,False,False,False,False,False,True,False,True,False
11,97.34483104,0,2,4,0,163.2015964,0,36.56157067,True,False,False,False,False,False,False,False,True,False,True,False,False,True
9,40.77066789,5,2,3,2,184.4087045,0,24.82598749,False,False,False,False,False,False,False,True,False,True,False,False,False,False
8,43.65648545,7,1,3,1,130.9765674,1,28.27306554,False,False,False,False,False,False,True,False,True,True,False,False,False,False
9,53.55205367,1,3,1,0,200.1991276,0,19.54338485,False,False,False,False,False,False,True,False,False,False,True,False,True,False
8,55.0584572,3,14,7,1,142.2417629,0,35.59516992,False,False,False,False,False,False,True,False,False,False,True,True,False,False
12,54.47837876,4,14,4,0,138.0310319,1,46.32546093,False,True,False,False,False,False,False,False,True,False,False,True,False,False
12,89.20246196,0,2,4,0,138.8968725,1,27.00699093,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4,55.01124347,0,6,1,0,162.8503633,0,17.59366048,False,False,True,False,False,False,False,False,False,False,True,False,True,False
5,35.86688501,0,16,7,0,114.0226376,0,31.3632282,False,False,True,False,False,False,False,False,True,False,False,True,False,False
9,40.29133534,1,10,4,0,129.474816,0,37.72280594,False,False,False,False,False,False,True,False,True,False,False,True,False,False
8,41.72227132,2,2,5,2,171.1570782,0,26.43705081,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,39.5079229,5,3,3,1,184.6014426,1,29.92192387,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,53.47472291,0,15,7,0,131.8388019,0,34.71953405,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11,37.72651703,3,2,3,2,142.3055041,1,25.90002915,True,False,False,False,False,False,False,False,True,True,False,False,False,False
5,80.63237119,0,2,2,0,133.7975879,0,26.16197483,False,False,True,False,False,False,False,False,True,False,False,False,False,True
9,48.7006806,3,1,5,1,197.9735822,0,23.9730484,False,False,False,False,False,False,True,False,False,True,False,False,False,False
12,89.07330144,0,5,3,1,170.6760364,0,24.95069636,False,True,False,False,False,False,False,False,True,False,True,False,False,True
